,true_error,true.dna.scg,true.telo.var,true_label,given_label
0,0,8.57717752822237,1.03390258193682,1.0392231267027,1.03615501841036
1,0,10.425543684345,0.992451243372182,0.997558476259072,0.978201687916954
2,0,10.6351832953873,1.00878104440098,1.01397231174035,0.993370340414728
3,0,8.87961215424685,0.957411488744628,0.962338404272476,0.943759399373143
4,0,8.31950383009785,1.00747891739516,1.01266348388558,1.00361684946235
5,0,8.84170090151595,1.05366533289543,1.05908757834666,1.09107961454926
6,0,10.6604953154713,0.962136184968659,0.967087414158359,0.876219763172205
7,0,10.6415028675179,1.03145750535965,1.03676546756735,1.00354737431769
8,0,10.3999566845541,1.11188396882949,1.11760581200308,1.13911115514276
9,0,10.8995067216325,1.06301599556391,1.06848636026755,1.00662591913595
10,1,8.34329382694402,1.02242170979643,1.02768317308283,1.1429766252858
11,0,10.0769370898417,0.870466567437225,0.87494605749766,0.932779958849764
12,0,9.33565959678025,1.03237122464626,1.03768388892594,1.00168501147241
13,0,8.93619409620203,0.86998749253931,0.874464517242289,0.862888219295676
14,0,10.07159053058,1.03940967498651,1.04475855969042,1.12586554246808
15,0,10.632093075577,0.978143489588882,0.983177093638941,1.01581872267056
16,0,8.43417646351737,1.04664466822667,1.05203078478015,1.03550487238303
17,0,10.8198741793253,1.07185388337586,1.07736972855181,1.10549749630527
18,0,11.252829901019,0.919622398538366,0.924354848408021,0.950890230694242
19,0,9.28588129472445,0.971387636438977,0.976386474332395,0.89492316222295
20,0,10.2363708716772,0.981299807583671,0.986349654296706,1.03470139345791
21,0,9.35241407616143,0.990814585959113,0.995913396477024,0.968821470057814
22,0,11.1835749032513,1.04342982273172,1.04879939543507,1.07689142167081
23,0,12.147975258852,0.933293062130877,0.938095862320662,0.982978358078176
24,0,9.04922502692486,1.02127691343349,1.02653248550692,1.04643150535615
25,0,9.32857988802716,0.9744259992038,0.979440472753214,0.995759641024895
26,0,8.55816907452837,0.99643177711029,1.0015594941398,0.92144957674787
27,0,10.1932846142698,1.18683483371529,1.19294237998977,1.10152026456541
28,0,9.96043789477543,0.8724400402503,0.876929685958502,0.916422870929755
29,0,9.82035666451805,0.919284182675502,0.924014892059477,0.949265866405348
30,0,11.8216375759731,0.926268751707322,0.931035404238023,0.948639052265427
31,0,11.5797867104765,0.921022064744344,0.925761717407412,0.978073779319915
32,0,8.89692492091132,0.847964046833565,0.852327737136549,0.879405291940034
33,0,8.36607596576128,1.0978993495129,1.10354922672528,1.08416930315536
34,0,10.4368313537465,0.987363336064654,0.99244438617662,0.904500728470762
35,0,9.10973473332634,1.08164438296898,1.08721061083308,1.00873597215522
36,0,8.90694632876278,1.20507379506613,1.21127520048367,1.24039986994475
37,0,9.0181277266685,0.855222290610068,0.859623332411742,0.956680266427853
38,0,9.42172235161664,0.868040203856778,0.872507207657605,0.885503099458519
39,0,9.22994329111591,0.934562239276925,0.939371570753061,0.947364947499027
40,1,10.3266562957781,1.24338738100663,1.24978595117905,1.1346308053765
41,0,10.7682293421873,1.02567053636824,1.03094871837409,1.0989910389407
42,0,9.97045844523309,1.04145450337024,1.04681391092334,1.10887343437452
43,0,10.5976788748456,0.838911237679093,0.843228341507484,0.85547494522485
44,0,8.72035408584708,1.03334257367084,1.03866023658972,0.975989827870184
45,0,9.91779111920343,0.986301736479827,0.991377323516053,1.02368044183163
46,1,8.59140695641443,1.19120678017232,1.19733682483034,1.33743753343993
47,0,9.6589409091592,1.0066173294911,1.01179746218177,1.08211370073412
48,0,10.7993566405015,1.21190071262023,1.21813724989747,1.23126445277541
